page,row,date,time,title,body
382,3,"2018-08-17","17:29:14","삼성증권, 발행어음 사업 인가 신청 자진 철회","@media all and (max-width: 400px) {img{max-width:340;height:auto;}}.dayTBL a:link {font-family: 돋움;font-size: 11px;line-height: 18px;color:#666666;text-decoration: none}.dayTBL a:visited {font-family: 돋움;font-size: 11px;line-height: 18px;color: #666666;text-decoration: none}.dayTBL a:hover {font-family: 돋움;font-size: 11px;line-height: 18px;color: #840000;text-decoration: none}.dayTBL nobr {width:85px; text-overflow:ellipsis; overflow:hidden; cursor:pointer; float:left}.todayBDb {border-bottom: #000000 0.5pt solid}.tblGrp{padding:0; border-spacing:0; border-collapse:collapse; border:0;vertical-align:top;width:279px}.tblGrp td{vertical-align:top}.dayTBL {width:93px; padding:0; border-spacing:0; border-collapse:collapse; vertical-align:top; border:0}.dayTBL td{font-size:12px; font-family:돋움; color:#333333;line-height:18px;padding:0}.divSch1{float:left}.divSch2{float:left}.tdSch{border: #E6E6E6 0.1pt solid;height:75;padding:0}.tdSchToday {border: #000000 1pt solid;height:75;background-color:#fffff0;padding:0}.tdSchTomorrow {border-left:0}.tdSchYesterday {border-right:0}.tdDate{background-color:#c8e7ff;height:10;text-align:center}.ad {text-align:center; font-size:8pt; font-family:돋움;line-height:1.2}.lg {margin-bottom:20px;}.title{font-size:15px;color:#203c76;font-weight:bold;margin-bottom:20px;}a,img {border:0; outline:none; selector-dummy:expression(this.hideFocus=true);}body,td,select,input,div,form,textarea,center,option,pre,blockquote {font-size:9pt; line-height:1.6; font-family:돋움;}table{border:0px;}r {display:none;}"
382,4,"2018-08-17","17:29:13","농협銀 '올원뱅크' 가입자 250만 돌파","NH농협은행은 모바일플랫폼 올원뱅크의 가입자 수가 출시 2년 만에 250만명을 돌파했다고 17일 밝혔다.  올원뱅크는 지난 2016년 8월에 출시됐다. 실제로 애플리케이션을 사용하는 실이용자 비율이 약 75%를 차지했으며 전체 가입자 기준으로 월 평균 약 2.6회를 이용한 것이 큰 특징이다. 특히 공인인증서나 보안매체 없이 상대방의 전화번호만 알아도 간편하게 송금할 수 있는 ‘간편송금’ 서비스의 올 한 해 이용 건수는 3,300만건에 이른다. 90% 우대환율이 가능한 ‘알뜰환전’ 서비스의 올 한 해 외화 환전금액은 1,600억원을 넘어섰다.  아울러 올 상반기에는 인공지능(AI) 기반의 음성뱅킹 서비스와 24시간 365일 비대면 계좌 개설 기능이 탑재됐다. 농협은행은 오는 11월에 △AI 기반의‘올원챗봇’ 도입 △‘올원리워드제도’ ‘모임회비관리’ 등 신규서비스 출시 △올원뱅크 전용상품 확대 등을 골자로 하는 ‘올원뱅크 3.0 버전’을 선보일 계획이다. 이대훈 농협은행장은 “올원뱅크 출시 2주년 만에 250만 고객을 달성해 더욱 뜻깊다”며 “앞으로도 빠르게 변화하는 고객의 니즈를 신속히 반영하고 올원뱅크만의 차별화된 서비스를 지속 제공해 디지털 금융시장을 선도하겠다”고 말했다. /김기혁기자 coldmetal@sedaily.com    ▶▶ [SECRET] 2018년정부 정책 최대 수혜주 TOP 10 大공개! (바로 확인)  ▶▶ 매수하면 100%수익! 인생역전 가능한 종목! (막차 타실 분 클릭)    [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
382,5,"2018-08-17","17:28:57","인텔, 제온 프로세서로 '메가로돈' 거대상어 그래픽 구현","워너브라더스와 그래비티 픽쳐스(Gravity Pictures)가 공동 제작한 최신 SF 해양 스릴러 영화 '메가로돈'에 인텔이 인공지능 프로세서를 지원해 거대 상어 그래픽 구현에 힘을 보탰다.  17일 인텔은 메가로돈에 등장하는 거대 상어 구현을 위해 스캔라인과 협력했다고 밝혔다. 실제 상어와 흡사한 피부, 근육, 물 속의 움직임을구현하기 위해 스캔라인 VFX는 인텔의 제온 스케일러블 프로세서를 사용한 것으로 알려졌다.  인텔 제온 스케일러블 프로세서는 실제 AI 기술을 활용해 영화 속에 등장하는 상어가 자신의 움직임을 스스로 파악하거나 추론해 움직일 수있는 하드웨어 기반을 제공했다. '인공 상어'에 생명을 불어넣는 엔진 역할을 한 셈이다.  스테판 트로잔스키(Stephan Trojansky) 스캔라인 사장은 ""불과 몇년전까지만 해도 메가로돈 같은 그래픽을 제작하는 데에 막대한 컴퓨팅 장비와 인적 자원이 필요했었다""며 ""지금은 2500개의 인텔 제온 프로세서로 모든 제작이 가능해졌다""고 설명했다.       황민규 기자 durchman@chosunbiz.comCopyrights ⓒ ChosunBiz.com"
382,6,"2018-08-17","17:28:51","[표] 주말 레저 날씨 (8월 18~19일)","☞ 매출 10배↑ 역대급 실적 폭증 터지는 4천원대 황금종목!!! ☞ 조용히 사서 묻어놔라! 8月 정말 큰돈 된다! ☞ 8月 반드시 주목해야될 Best 종목!! ☞ 종잣돈 500만원있으면, 지금 사둬라! 8월 큰돈 된다!!      [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
382,7,"2018-08-17","17:28:50","'지긋지긋한 더위 물러가나?'…전북 5개 시ㆍ군 폭염특보 해제","'지긋지긋한 더위 물러가나?'…전북 5개 시ㆍ군 폭염특보 해제    (전주=연합뉴스) 정경재 기자 = 전주기상지청은 17일 오후 8시를 기해 전북 남원과 순창, 무주, 진안, 장수에 내려진 폭염주의보를 해제한다고 밝혔다.  이와 함께 전주와 군산 등 나머지 8개 시ㆍ군에 내려진 폭염경보를 폭염주의보로 대치한다고 발표했다.  폭염경보는 하루 최고기온이 35도, 폭염주의보는 33도 이상인 날이 이틀 이상 계속될 것으로 전망될 때 내려진다.  기상지청 관계자는 ""전북 내륙지역에 내려진 폭염특보는 해제됐지만, 당분간 다른 지역은 낮 최고기온이 33도를 웃도는 무더위가 이어질것으로 보인다""며 ""온열 질환과 농ㆍ축산물 피해 예방에 주의를 기울여달라""고 말했다.  jaya@yna.co.kr   (끝)    <긴급속보 SMS 신청> <포토 매거진> < M-SPORTS >   <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
383,1,"2018-08-17","17:25:52","[국민연금개편]보험료 인상은 불가피.. 인상 시기는 의견 갈려","저출산 고령화로 빨라진 국민연금 고갈시계를 늦추기 위한 개선 논의의 밑그림이 나왔다. 핵심은 '보험료율 인상'이다. 40%까지 낮아지는 소득대체율을 45%로 유지하되 보험료를 11%로 올리거나, 10년간 단계적으로 13.5% 올려야 한다는 것이다. 방법은 다르지만 국민연금이 '용돈연금'이라는 오명에서 벗어나 실질적 노후소득 보장 제도가 되기 위해 보험료 상승은 불가피하다는데 공감대를 이뤘다. 아울러 기초연금, 퇴직연금 등을 통해 다층적 노후 소득 보장 구조를 만들어야 하는데 힘이 실리고 있다.  ■""보험료 인상은 불가피""  17일 국민연금 자문위원회인 재정계산위원회가 내놓은 방안은 보험료 인상을 통해 '용돈연금'에서 벗어나자는 것이다.  이를 위해 소득 대체율을 45%로 올리는 방안과 40%로 유지하는 두가지 방안을 제시했다. 2018년 현재 소득 대체율은 45%다. 오는 2028년 단계적으로 40%까지 낮아지는 소득대체율 인하를 중단하는 대신 2019년부터 보험료를 9%에서 11%로 2%포인트 올리자고 제안했다.  소득 대체율인상의 필요성은 꾸준히 제기되어 왔다. 소득대체율은 생애 평균 소득 대비 노후 국민연금 수령액을 의미한다. 소득대체율이 50%라는 것은 월평균 100만원을 버는 가입자가 향후 국민연금으로 50만원을 받는다는 의미다.  문재인 대통령도 후보 시절에 '국민연금 소득대체율 인상을 위한 중장기 방안 추진'을 공약으로 내걸었다. 현재 국민연금만으로 노후 생계를 잇기 어렵다고 판단한 것이다.  지난 2017년 새로국민연금에 가입한 사람 중 월소득이 218만원인 평균소득자가 30년 보험료를 냈을때 수급액은 월 67만원에 불과하다.  위원회는 "" 국민연금 소득대체율이 점점 낮아지기 때문에 후세대 연금급여액은 이보다 더 낮을 것""이라고 우려했다.  두번째 안은 미래 세대의 부담을 줄여주기 위한 재정안정화에 초점을 뒀다. 1단계로 소득대체율이 2088년까지 40%로 낮아지는 현 제도를 유지하되 보험료를 단계적으로 최대 13.5%까지 인상하자는것이다. 2단계로는 2030년 이후 보험료율을 높이지 않은대신 2033년 65세인 연금수급 개시연령을 2043년까지 67세로 상향 조정하고, 소득대체율에 '기대여명계수'를 적용해 연령이 많으면 연금급여액을 깎는 방안이 제시됐다. 이렇게 했는데도 재정이 안정되지 않으면 보험료 인상도 다시 고려한다는 방안이다.  이용하 국민연금연구원장은 ""이 안은 다층연금에 바탕을 두고 있다. 향후 기초연금과 퇴직연금이 발전하면 국민연금이 노후소득보장의 모든 짐을 질 필요가 없다는 판단에 따라 소득대체율을 40%로 두고 지출조정에 신경을 쓴 것""이라고 설명했다.  국민연금 전문가는 ""1988년 국민연금 제도가 도입될 때 소득대체율은 가입기간 40년 꼬박 보험료를 내면 70%를 받도록 설계됐다. 이후 20년간 9%로 묶여있는 보험료는 국민연금을 용돈연금으로 전락시킨 원인 중 하나""라며 ""연금 삭감을 피하기 위해서는 보험료율 인상은 피할 수 없는 상황""이라고 분석했다.  ■지급보증 명문화는 제안 안해  위원회는 논란이 됐던 국민연금 지급을 보장한다는 내용은 법에 명문화하지는 않기로 했다. 최근 '오래 내고 늦게 받는' 연금 개편안이 거론되면서 국민연금도 공무원, 군인연금처럼 국가가 지급 보장해야 한다는 주장도 제기됐다.  이 원장은 ""위원회 내부에서도 지급보장을 명시해야 한다는 주장이 나왔지만 국가가 연금을 책임진다는 것에 대한 변화는 없고, 미래세대에 부담을 전가한다는 인식때문에 세대 간 갈등이 불거질 수 있다는 우려로 현행을 유지하기로 했다""고 말했다.  류근혁 보건복지부 연금정책국장은 ""위원들이 최악에는 이렇게 해볼 수 있다는 아이디어를 제시한 것에 불과했다""고 선을 그었다.  이와 함께 최소가입기간을 현재 10년에서 5년으로 축소하는 방안을 검토했으나 현재 10년을 그대로 유지하기로 했다. 수급연령이 일정 수준 이상의 소득이 있을 경우 연금을 감액했던 제도는 당분간 현재 제도를 그대로 가져가기로 했다.  출산과 군복무에 대한 보험료 지원을 확대해 사회적으로 가치 있는 행위에대한 보상은 강화하기로 했다. 출산크레딧(2명 이상의 자녀를 출산하거나 입양한 가입자의 연금 가입 기간을 늘려주는 것)을 개선해 첫째 자녀부터 12개월씩 출산크레딧을 부여하자고 했다. 지금은 둘째 자녀부터 부모에게 가입기간을 얹어주고 있다. 군복무크레딧도 현재 6개월만 부여하고 있지만 앞으로 전체 복무기간을 인정해야 한다고 제안했다.  이혼 때 배우자의 노령연금을 나눠 가질 수 있는 분할연금 수령 자격은 최저 혼인기간 5년에서 1년으로 단축하도록 하고, 유족연금의 급여 수준을 높이고자 가입기간에 따라 40∼60%로 달랐던 유족연금 지급률을 일괄적으로 60%로 정하는 방안도 나왔다.  한편, 정부는 17일 공청회를 마치고 9월 국민연금심의위원회에 ‘국민연금 종합운영계획안’을 상정하고 같은 달 운영안에 대한 차관회의와 국무회의를 거쳐 10월 국회에 제출하겠다는 목표다.  spring@fnnews.com 이보미 기자  ▶ '모멘텀 노출 임박!' 저가 매집必 3분기 유망주 2선 (즉시 확인)) ▶ [내일 폭등] 예상종목 지금 공짜로 확인하세요! ""신청 즉시 무료발송 Click! >>>""   [파이낸셜뉴스 주요뉴스]  → 해군이 탑재 검토 중인 美 스텔스전투기 'F-35B'의 놀라운 성능 → 文 지지도 60%대 복귀.. 지지율 가장 낮은 지역 → 창업한지 10년만에 300억 번 34세의 사업아이템 → 한국 BMW 화재사태 소식 들은 독일 현지 반응 → 韓면세점서 난투극 벌인 중국인들, 中누리꾼들 ""이제..""  ▶ 이 종목 하나면 억대계좌 달성가능!<3시간만 무료공개>  ▶ [급등임박 공개] 2018년 하반기 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
383,2,"2018-08-17","17:25:34","여야, 규제프리존법 30일 본회의 처리 합의","상가임대차보호법도 8월 중 처리 원칙적 합의          홍영표 더불어민주당(가운데), 김성태 자유한국당(오른쪽), 김관영 바른미래당 원내대표가 17일 국회에서 3당 원내대표 조찬 회동을 마치고 각자의 사무실로 향하고 있다. 연합뉴스   여야 3당 교섭단체는 17일 지역특구법(지역특화발전특구 규제특례법 개정안)과 규제프리존법 등 3개 법안을 병합해 오는 30일 본회의에서 처리키로 합의했다.  전날 열린 여야 5당 초청 청와대 오찬에서 8월 임시국회 중 규제 개혁 및 민생 관련 법안을 처리키로 합의한데 따른 후속조치의 일환이다.   더불어민주당 홍영표 원내대표, 자유한국당 김성태 원내대표, 바른미래당 김관영 원내대표는 이날 국회에서 조찬회동을 하고 이같은 내용의 합의문을 발표했다.  김성태 원내대표는 ""서비스발전법은 기획재정위에서 논의하고 합의가 이뤄지지 않으면 민생 TF서 논의하기로 했다""며 ""산업융합법과 정보통신법, 개인정보보호법도 각각 처리하기로 합의했다""고 밝혔다.  여야 3당은 또 상가임대차보호법도 이번 8월 임시국회 중 처리하기로 원칙적으로 합의했다. 그러나 좀 더 논의가 필요하다는 판단에서 이날 완전 합의에는 이르지 못했다.  현재 한국당은 계약갱신요구권 8년 연장을, 민주당과 바른미래당은 10년 연장을 주장하며 맞서고 있어 교통정리 과정에서 진통도 예상된다.  홍영표 원내대표는 ""세제 혜택을 주는 문제등에서도 최종 합의가 이뤄지지 않았다""며 ""일단 8월 안으로 되는 방향으로 하려 한다""고 했다.  cerju@fnnews.com 심형준 기자   ▶ '모멘텀 노출 임박!' 저가 매집必 3분기 유망주 2선 (즉시 확인)) ▶ [내일 폭등] 예상종목 지금 공짜로 확인하세요! ""신청 즉시 무료발송 Click! >>>""   [파이낸셜뉴스 주요뉴스]  → 해군이 탑재 검토 중인 美 스텔스전투기 'F-35B'의 놀라운 성능 → 文 지지도 60%대 복귀.. 지지율 가장 낮은 지역 → 창업한지 10년만에 300억 번 34세의 사업아이템 → 한국 BMW 화재사태 소식 들은 독일 현지 반응 → 韓면세점서 난투극 벌인 중국인들, 中누리꾼들 ""이제..""  ▶ 이 종목 하나면 억대계좌 달성가능!<3시간만 무료공개>  ▶ [급등임박 공개] 2018년 하반기 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
383,3,"2018-08-17","17:25:27","민주 당권 경쟁 과열… 누가돼도 앞길은 첩첩산중","당권파·비당권파 분화 우려, 당청관계·당 지지율 하락 등 새 지도부  과제 ‘산 넘어 산’     더불어민주당 송영길·김진표·이해찬(기호순) 후보가 8·25 전당대회를 앞두고 연일 사활을 건 이전투구를 벌이면서경선 후유증에 대한 우려도 커지고 있다.   당에선 새 대표가 누가 되더라도 당심 분열 등 후유증이 만만치 않을 것으로 보는 시각이 많다.   17일 각 캠프 관계자들의 말을 종합해 보면 당 내부적으론 연일 상대방 후보를 비난하는 내용의 각종 유언비어들이 난무하고 있다.   한 캠프 관계자는 ""청와대 누가 누구를 지지한다거나 경선 관리에 구멍이 뚫렸다는 내용 등 근거 없는 묻지마 얘기들이 하루에도 수없이 쏟아지고 있다""고 했다.   또 연일 상대방 후보에 대한 인신공격성 발언들이 생산되는 것은 물론여론조사 지지율 결과를 놓고도 서로 유리하게 해석하며 경쟁을 벌이고 있다.   소속 의원 끌어모으기 경쟁도 격화되고 있다. 경쟁이 치열해지면서 일부 의원들의 특정 후보 지지를 놓고도 상대방에선 격한 반응을 보이고 있다.   한 캠프 관계자는 ""캠프간에 이처럼 앙금이 쌓이면서 새 당 대표가 당권 경쟁에서 떨어지는 후보를 차기 총선 공천에서 배제할 수 있다는 우수갯소리도 나온다""고 전했다.   이같은 경선 과열은 전대 뒤 당내 세력 분화의 촉매제가 될 수 있다는 전망도 나온다. 새로 선출될 대표가 공천권을 쥐고 있다는 점에서 당권파에 대한 줄서기와 줄서지 못한 비당권파로 분화 가능성이다.   전대 뒤 새로 선출될 지도부도 넘어야할 과제가 한둘이 아니다. 후보마다 당청관계 재정립 문제를 내건데다 당장 빨간불이 켜진 경제지표 등으로 당의 지지율이 하락세를 보이고있어서다.    특히 당청관계 재정립의 문제는 자칫 시동을 거는 과정에서 당내 갈등으로 증폭되고 감정의 골이 깊어질 수 있어 해법 찾기도 쉽지 않은 문제로 보인다.        집권 15개월째로 아직 정권 초반이라는 점이나 대통령의 높은 지지지율도 수평적 관계 요구에는 부담 요인으로 지적된다.    추미애 대표도 집권초 당이 일부 인사권을 쥐어야 한다는 주장을 펴는 등 당청간 수평적이고 대등한 관계를 요구했지만 이 과정에서 여려 이유로 시도가 번번히 좌절되고말았다.     여기에 각종 경기지표가 적신호가 켜진 점에서 민심 악화를막는 일도 지도부의 몫이 될 것으로 보인다. 당 지지도를 유지하는 일도 급선무가 될 것으로 보인다.     각 캠프나 후보마다 ""차기 대표는 임기 2년을 채우기도 쉽지 않을 수있다""는 얘기를 공공연하게 하고 있다는 점에서다.   부산대 정치학과 김용철 교수는 ""민심을 얼마나 정확히 읽고 청와대나 정부에 전달하느냐와 각종 정책 추진 과정에서 당이 사전 교감을 갖느냐에 따라 정책이 현장에서 연착륙으로 이어지느냐 운명이 갈릴 수 있다""고 밝혔다.  이어 ""정부가 섣부른 정책을 추진하거나 미진한 점을 노출하면 고스란히 여당에 부담이 온다는 것을지난 1년간 학습효과로 채득했을 것""이라고 했다.   cerju@fnnews.com 심형준 기자cerju@fnnews.com 심형준 기자  ▶ '모멘텀 노출 임박!' 저가 매집必 3분기 유망주 2선 (즉시 확인)) ▶ [내일 폭등] 예상종목 지금 공짜로 확인하세요! ""신청 즉시 무료발송 Click! >>>""   [파이낸셜뉴스 주요뉴스]  → 아내가 다른여자와 싸우자 남편은 싸커킥.. 韓 면세점 난투극 → 손흥민 ""솔직히 말해 창피하다"" → 평당 1억원 '훌쩍'.. 세계서 집값 가장 비싼 도시 → '20년째 그대로..' 아마존이 채용시 고려하는 3가지 → ""봉합으로 끝난줄""…한달뒤 손가락 안에서 유리조각 발견  ▶ 이 종목 하나면 억대계좌 달성가능!<3시간만 무료공개>  ▶ [급등임박 공개] 2018년 하반기 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
383,4,"2018-08-17","17:25:24","철강업 양극화 … 포스코·현대제철만 `씽씽`","철강업계에서 부익부 빈익빈 현상이 심해지고 있다. 건설업 등 수요 산업의 경기 하강 속에서도 포스코와 현대제철 등 업계 1·2위 업체는 고로(용광로)를 기반으로 한 생산 능력을 갖고 있는반면 중견·중소업체는 원가 상승이나 미국 무역장벽 여파를 그대로 실적 부진으로 떠안고 있기 때문이다.   17일 업계에 따르면 맏형인 포스코는 지난 2분기 좋은 성적을 거뒀다. 연결기준 매출액 16조833억원, 영업이익 1조2523억원의 실적을 기록했다. 매출액은 작년 동기 대비 7.6% 증가했고 영업이익은 27.9%나 늘었다. 별도기준으로는 더 우량한 성적을 보였다. 영업이익 8221억원을 내작년 같은 기간에 비해 무려 성장률 40.5%를 기록했다.   현대제철은 연결기준 2분기 매출액이 전년 동기 대비 16.1% 증가한 5조4477억원을 기록했으며 영업이익도 7% 늘어난 3756억원을 기록했다. 영업이익률은 0.6%포인트 줄어 6.9%였지만 모기업인 현대차·기아차의 상황이 좋지 않음에도 나름대로 선방한 셈이다.   반면 중견 철강업체의 성적은 그다지 좋지 않다.   동국제강은 올 2분기 연결재무제표 기준으로 영업이익 323억원을 기록했다. 전년 동기 대비 40.6% 감소한 수치다.   강관업체 역시 전반적으로 부진한 성적표를 받았다. 휴스틸은 올 2분기에 영업손실 약 7억6800만원을 냈다. 작년 동기 영업이익 33억3300만원에 비하면 천양지차다. 세아제강은 연결기준으로 올 2분기 영업이익 395억원을 내 작년 동기(219억원)보다 81% 증가했지만 이는 미국 현지 판매법인에 힘입은 바가 크다. 별도기준으로는 영업이익 83억원을 내 작년보다 51%나 급감했다.   중견 업체의 부진은 근본적으로는 철강을 필요로 하는 수요 산업이 위축돼 있기 때문이다. 철강 수요 산업은 크게 건설업, 자동차산업, 조선업으로 나뉜다.   건설업에서는 한국건설산업연구원의 건설기업경기실사지수(CBSI)가 지난 4월 85.2, 5월 84.5, 6월 81.9, 7월 81.9로 하향 추세가 뚜렷하다.이 지수가 100 이하면 현재 건설 경기 상황을 비관적으로 보는 기업이 낙관적으로 보는 기업보다 많다는 의미다. 국내 완성차 생산과 수출은5개월 연속 동반 하락하고 있으며 조선업 역시 역대 최악의 보릿고개를 지나고 있다. 건설업에 쓰이는 구조용 강관, 자동차용 강판으로 활용되는 아연 도금 강판이나 선박 재료가 되는 후판 판매가 저조해질 수밖에 없다.   여기에 더해 세아제강이나 휴스틸 등 강관업체는 미국의 철강 쿼터에 직격탄을 맞았다. 원유·천연가스 채취에 사용되는 유정용 강관 수출이주력 사업 분야인데 정해진 쿼터 물량을 지난 5월께 다 소진해 더 이상 수출이 어려워지면서 실적이 크게 악화한 것이다.   일부 중견 업체는 특히 포스코·현대제철이 철광석 가격 등 원가 상승분을 중견 업체에 전가하고 있다고 비판한다. 고로를 보유한 업체들은열연강판 등 반재료 제품에 원가 상승을 반영할 수 있지만 이를 이용해 아연 도금 강판 등 제품을 만드는 중견사는 부진한 수요 시장 때문에제품 가격에 비용 인상을 온전히 반영하기 어렵다는 것이다.   실제로 업계에서 산출한 열연강판의 분기별 평균 유통가격과 아연 도금 강판의 분기별 평균 유통가격 간 격차는 작년 2분기 t당 18만원에서올해 2분기에는 13만6000원으로 24%나 낮아졌다.   고로 보유 업체는 철광석 원가 상승을 반영해 열연강판 가격을 높여 판매한 반면 이를 재료로 만든 아연 도금 강판은 그만큼 가격을 올리지못했다고 해석할 수 있다.   이에 대해 포스코 관계자는 ""열연강판 등과 같은 중간재 구매처를 단일화하는 고객사를 찾아보기 힘들다""며 ""수입재든 국내산이든 가격과 납기 등을 고려해 구매하고 있다""고 해명했다.   철강업체 관계자는 ""리스크를 낮추려면 수입제품에만 의존할 수 없어 기본적으로 국내 업체의 제품을 쓰지 않기는 어렵다""며 ""협상력이 강한포스코·현대제철에 위축될 수밖에 없어 시장 상황이 나빠지면 상대적으로 우리만 손해를 볼 수 있다""고 말했다.    [우제윤 기자]      ☞ 매출 10배↑ 역대급 실적 폭증 터지는 4천원대 황금종목!!! ☞ 조용히 사서 묻어놔라! 8月 정말 큰돈 된다! ☞ 8月 반드시 주목해야될 Best 종목!! ☞ 종잣돈 500만원있으면, 지금 사둬라! 8월 큰돈 된다!!      [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
383,5,"2018-08-17","17:25:22","미국發 ‘북미 우호’ 시그널..종전선언 ‘큰 도약’ 나오나","트럼프 ""북미 관계 매우 좋다"" 폼페이오, 획기적 진전 시사     도널드 트럼프 미국 대통령과 마이크 폼페이오 국무부 장관이 각료회의에서 북미관계가 현재매우 좋은 상황임을 밝혔다. 폼페이오 장관의 4차 방북이 현실화될 경우 가시적 결과물로서 종전선언이 이뤄질 수 있다는 가능성이 제기되고있다.  17일 미국의소리(VOA)에 따르면 16일(현지시간) 미국 백악관에서 열린 각료회의에서 트럼프 대통령은 ""중국 때문에 다소 타격이 있었지만 현재 미국과 북한의 관계가 매우 좋다""면서 ""최근 북미 사이에 불거진 엇박자의 원인은 중국이고 북한과는 원만하다""는 입장을 밝혔다.  폼페이오 장관도 ""북한이 여러 달 동안 미사일 시험발사와 핵실험을 하지 않았고, 미군 유해 송환에도 협력하고 있다""면서 ""북한과의 대화는 진전을 이뤄나가고 있고 더 늦기 전에 '큰 도약'(빅 스텝)을 만들어내길 바란다""고 말했다.  ■트럼프 ""엇박자 원인 中, 북한과는 원만""   최근 미국과 북한은 북한의 비핵화와 종전선언을 두고 상호간 입장 차이를 보여 교착상태를 보였다. 미국은 북한에 핵리스트 제출 등 구체적 비핵화 노력을 요구하고 있다. 북한은 단계적비핵화와 체제보장, 종전선언을 통한 제재 완화와 정상국가화를 선결과제로 제시하고 있다. 이날도 북한은 노동신문을 통해 ""미국은 종전선언에 책임과 의무가 있다""고 강조했다.   하지만 북미가 판문점에서 실무접촉에 나서는 등 폼페이오 장관의 방북 가능성이 높아지고 있다. 북미관계가 원만하다는 트럼프 대통령의 발언이 나오면서 폼페이오 장관이 평양에서 김정은 국무위원장을 만나 종전선언을 도출할 가능성도 커지고 있다.  ■폼페이오 빈손 귀국않을 듯  폼페이오 장관이 그동안 세 차례 북한을 찾으면서 별다른 성과를 내지 못했던 것도 이번 방북 결과에 관심을 집중시키고 있다. 더 이상 빈손 귀국이 어려워진 만큼 지루하게 지속됐던 북미의 불협화음이 타협점을 찾을 수 있다는 관측이 나오고 있다.  박정진 경남대 교수는 ""북미가 이미 상당한 물밑 교섭을 진행한 만큼폼페이오 장관의 4차 방북은 종전선언을 이야기하기 위한 사전조건을 확인하는 역할을 하게 될 가능성이 높다""면서 ""결국 가장 중요한 문제는 비핵화인 만큼 양국이 상호 양보를 통해 빅딜을 이루면 주요 관심사로 떠오른 종전선언도 자연스럽게 뒤따르게 될 것""이라고 설명했다.  vrdw88@fnnews.com 강중모 기자    ▶ '모멘텀 노출 임박!' 저가 매집必 3분기 유망주 2선 (즉시 확인)) ▶ [내일 폭등] 예상종목 지금 공짜로 확인하세요! ""신청 즉시 무료발송 Click! >>>""   [파이낸셜뉴스 주요뉴스]  → 해군이 탑재 검토 중인 美 스텔스전투기 'F-35B'의 놀라운 성능 → 文 지지도 60%대 복귀.. 지지율 가장 낮은 지역 → 창업한지 10년만에 300억 번 34세의 사업아이템 → 한국 BMW 화재사태 소식 들은 독일 현지 반응 → 韓면세점서 난투극 벌인 중국인들, 中누리꾼들 ""이제..""  ▶ 이 종목 하나면 억대계좌 달성가능!<3시간만 무료공개>  ▶ [급등임박 공개] 2018년 하반기 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
